Record_ID,Train_Number,Station_Code,Route_ID,Journey_Date,Train_Name,Train_Type,Train_Source,Train_Destination,Train_Total_Stops,Route_Name,Station_Name,Station_Order,Is_Junction,Is_Terminal,Is_Bottleneck_Station,Scheduled_Arrival,Actual_Arrival,Scheduled_Departure,Actual_Departure,Arrival_Delay_Min,Departure_Delay_Min,Station_Halt_Min,Cumulative_Delay_Min,Delay_Flag,Severe_Delay_Flag,Delay_Category,Hour_of_Day,Time_Period,Is_Night_Train,Is_Peak_Hour,Day_of_Week,Day_Number,Month,Month_Number,Year,Is_Weekend,Week_Number,Delay_Risk_Score,Risk_Category,Passenger_Reliability_Index,Journey_Predictability_Pct
3793,12137,DAA,CSMT_FZR,2025-12-24,12137),Express,Mumbai Csmt,Firozpur Cant,54,Mumbai Csmt to Firozpur Cant,Datia,25,0,0,1,00:44,02:03,00:46,01:06,79,20,2,92,1,1,Severe (60+ min),0,Night (22-05),1,0,Wednesday,2,December,12,2025,0,52,39.2,Medium Risk,6.1,56.3
3794,12137,DBA,CSMT_FZR,2025-12-24,12137),Express,Mumbai Csmt,Firozpur Cant,54,Mumbai Csmt to Firozpur Cant,Dabra,26,0,0,0,00:07,00:07,00:09,00:16,0,7,2,14,0,0,On Time/Early,0,Night (22-05),1,0,Wednesday,2,December,12,2025,0,52,39.2,Medium Risk,6.1,56.3
3795,12137,GWL,CSMT_FZR,2025-12-24,12137),Express,Mumbai Csmt,Firozpur Cant,54,Mumbai Csmt to Firozpur Cant,Gwalior Jn,27,1,0,0,00:40,00:45,00:42,01:00,5,18,2,20,0,0,Slight (1-10 min),0,Night (22-05),1,0,Wednesday,2,December,12,2025,0,52,39.2,Medium Risk,6.1,56.3
3796,12137,MRA,CSMT_FZR,2025-12-24,12137),Express,Mumbai Csmt,Firozpur Cant,54,Mumbai Csmt to Firozpur Cant,Morena,28,0,0,0,00:15,00:28,00:17,00:16,13,0,2,29,1,0,Moderate (11-30 min),0,Night (22-05),1,0,Wednesday,2,December,12,2025,0,52,39.2,Medium Risk,6.1,56.3
3797,12137,DHO,CSMT_FZR,2025-12-24,12137),Express,Mumbai Csmt,Firozpur Cant,54,Mumbai Csmt to Firozpur Cant,Dholpur Jn,29,1,0,1,00:20,00:24,00:22,00:49,4,27,2,21,0,0,Slight (1-10 min),0,Night (22-05),1,0,Wednesday,2,December,12,2025,0,52,39.2,Medium Risk,6.1,56.3
3798,12137,AGC,CSMT_FZR,2025-12-24,12137),Express,Mumbai Csmt,Firozpur Cant,54,Mumbai Csmt to Firozpur Cant,Agra Cantt,30,0,0,0,00:00,00:05,00:05,00:05,5,0,5,23,0,0,Slight (1-10 min),0,Night (22-05),1,0,Wednesday,2,December,12,2025,0,52,39.2,Medium Risk,6.1,56.3
3799,12137,RKM,CSMT_FZR,2025-12-24,12137),Express,Mumbai Csmt,Firozpur Cant,54,Mumbai Csmt to Firozpur Cant,Raja Ki Mandi,31,0,0,1,00:13,00:23,00:15,00:14,10,0,2,29,0,0,Slight (1-10 min),0,Night (22-05),1,0,Wednesday,2,December,12,2025,0,52,39.2,Medium Risk,6.1,56.3
3800,12137,MTJ,CSMT_FZR,2025-12-24,12137),Express,Mumbai Csmt,Firozpur Cant,54,Mumbai Csmt to Firozpur Cant,Mathura Jn,32,1,0,0,00:45,00:58,00:50,01:20,13,30,5,13,1,0,Moderate (11-30 min),0,Night (22-05),1,0,Wednesday,2,December,12,2025,0,52,39.2,Medium Risk,6.1,56.3
3801,12137,KSV,CSMT_FZR,2025-12-24,12137),Express,Mumbai Csmt,Firozpur Cant,54,Mumbai Csmt to Firozpur Cant,Kosi Kalan,33,0,0,1,00:16,01:03,00:18,00:38,47,20,2,48,1,1,Significant (31-60 min),0,Night (22-05),1,0,Wednesday,2,December,12,2025,0,52,39.2,Medium Risk,6.1,56.3
3802,12137,FDB,CSMT_FZR,2025-12-24,12137),Express,Mumbai Csmt,Firozpur Cant,54,Mumbai Csmt to Firozpur Cant,Faridabad,34,0,0,1,00:35,00:36,00:37,01:51,1,74,2,3,0,0,Slight (1-10 min),0,Night (22-05),1,0,Wednesday,2,December,12,2025,0,52,39.2,Medium Risk,6.1,56.3
3803,12137,NZM,CSMT_FZR,2025-12-24,12137),Express,Mumbai Csmt,Firozpur Cant,54,Mumbai Csmt to Firozpur Cant,Delhi Hazrat Nizamuddin,35,0,0,0,00:55,01:00,00:57,01:08,5,11,2,8,0,0,Slight (1-10 min),0,Night (22-05),1,0,Wednesday,2,December,12,2025,0,52,39.2,Medium Risk,6.1,56.3
3804,12137,NDLS,CSMT_FZR,2025-12-24,12137),Express,Mumbai Csmt,Firozpur Cant,54,Mumbai Csmt to Firozpur Cant,New Delhi,36,0,0,0,00:25,00:27,00:40,00:39,2,0,15,6,0,0,Slight (1-10 min),0,Night (22-05),1,0,Wednesday,2,December,12,2025,0,52,39.2,Medium Risk,6.1,56.3
3805,12137,DKZ,CSMT_FZR,2025-12-24,12137),Express,Mumbai Csmt,Firozpur Cant,54,Mumbai Csmt to Firozpur Cant,Delhi Kishanganj,37,0,0,0,00:54,00:51,00:56,00:51,0,0,2,5,0,0,On Time/Early,0,Night (22-05),1,0,Wednesday,2,December,12,2025,0,52,39.2,Medium Risk,6.1,56.3
3806,12137,SSB,CSMT_FZR,2025-12-24,12137),Express,Mumbai Csmt,Firozpur Cant,54,Mumbai Csmt to Firozpur Cant,Shakurbasti,38,0,0,1,00:08,00:04,00:10,01:09,0,59,2,6,0,0,On Time/Early,0,Night (22-05),1,0,Wednesday,2,December,12,2025,0,52,39.2,Medium Risk,6.1,56.3
3807,12137,BGZ,CSMT_FZR,2025-12-24,12137),Express,Mumbai Csmt,Firozpur Cant,54,Mumbai Csmt to Firozpur Cant,Bahadurgarh,39,0,0,1,00:26,00:29,00:28,00:29,3,1,2,10,0,0,Slight (1-10 min),0,Night (22-05),1,0,Wednesday,2,December,12,2025,0,52,39.2,Medium Risk,6.1,56.3
3808,12137,ROK,CSMT_FZR,2025-12-24,12137),Express,Mumbai Csmt,Firozpur Cant,54,Mumbai Csmt to Firozpur Cant,Rohtak Jn,40,1,0,0,00:56,03:48,00:58,02:47,172,109,2,180,1,1,Severe (60+ min),0,Night (22-05),1,0,Wednesday,2,December,12,2025,0,52,39.2,Medium Risk,6.1,56.3
3809,12137,JIND,CSMT_FZR,2025-12-24,12137),Express,Mumbai Csmt,Firozpur Cant,54,Mumbai Csmt to Firozpur Cant,Jind Jn,41,1,0,0,00:44,00:49,00:46,00:58,5,12,2,14,0,0,Slight (1-10 min),0,Night (22-05),1,0,Wednesday,2,December,12,2025,0,52,39.2,Medium Risk,6.1,56.3
3810,12137,NRW,CSMT_FZR,2025-12-24,12137),Express,Mumbai Csmt,Firozpur Cant,54,Mumbai Csmt to Firozpur Cant,Narwana Jn,42,1,0,0,00:11,00:12,00:13,00:08,1,0,2,11,0,0,Slight (1-10 min),0,Night (22-05),1,0,Wednesday,2,December,12,2025,0,52,39.2,Medium Risk,6.1,56.3
3811,12137,TUN,CSMT_FZR,2025-12-24,12137),Express,Mumbai Csmt,Firozpur Cant,54,Mumbai Csmt to Firozpur Cant,Tohana,43,0,0,0,00:32,00:28,00:34,00:37,0,3,2,11,0,0,On Time/Early,0,Night (22-05),1,0,Wednesday,2,December,12,2025,0,52,39.2,Medium Risk,6.1,56.3
3812,12137,JHL,CSMT_FZR,2025-12-24,12137),Express,Mumbai Csmt,Firozpur Cant,54,Mumbai Csmt to Firozpur Cant,Jakhal Jn,44,1,0,0,00:53,02:30,00:55,03:01,97,126,2,109,1,1,Severe (60+ min),0,Night (22-05),1,0,Wednesday,2,December,12,2025,0,52,39.2,Medium Risk,6.1,56.3
3813,12137,BRZ,CSMT_FZR,2025-12-24,12137),Express,Mumbai Csmt,Firozpur Cant,54,Mumbai Csmt to Firozpur Cant,Bareta,45,0,0,1,00:06,00:11,00:08,00:49,5,41,2,18,0,0,Slight (1-10 min),0,Night (22-05),1,0,Wednesday,2,December,12,2025,0,52,39.2,Medium Risk,6.1,56.3
3814,12137,BLZ,CSMT_FZR,2025-12-24,12137),Express,Mumbai Csmt,Firozpur Cant,54,Mumbai Csmt to Firozpur Cant,Budhlada,46,0,0,1,00:20,00:22,00:22,02:17,2,115,2,16,0,0,Slight (1-10 min),0,Night (22-05),1,0,Wednesday,2,December,12,2025,0,52,39.2,Medium Risk,6.1,56.3
3815,12137,MSZ,CSMT_FZR,2025-12-24,12137),Express,Mumbai Csmt,Firozpur Cant,54,Mumbai Csmt to Firozpur Cant,Mansa,47,0,0,0,00:35,01:05,00:37,03:15,30,158,2,45,1,0,Moderate (11-30 min),0,Night (22-05),1,0,Wednesday,2,December,12,2025,0,52,39.2,Medium Risk,6.1,56.3
3816,12137,MAUR,CSMT_FZR,2025-12-24,12137),Express,Mumbai Csmt,Firozpur Cant,54,Mumbai Csmt to Firozpur Cant,Maur,48,0,0,0,00:51,00:52,00:53,03:39,1,166,2,17,0,0,Slight (1-10 min),0,Night (22-05),1,0,Wednesday,2,December,12,2025,0,52,39.2,Medium Risk,6.1,56.3
3817,12137,BTI,CSMT_FZR,2025-12-24,12137),Express,Mumbai Csmt,Firozpur Cant,54,Mumbai Csmt to Firozpur Cant,Bathinda Jn,49,1,0,1,00:45,03:42,00:55,00:52,177,0,10,194,1,1,Severe (60+ min),0,Night (22-05),1,0,Wednesday,2,December,12,2025,0,52,39.2,Medium Risk,6.1,56.3
3818,12137,GNA,CSMT_FZR,2025-12-24,12137),Express,Mumbai Csmt,Firozpur Cant,54,Mumbai Csmt to Firozpur Cant,Goneana Bhai Jagta,50,0,0,0,00:07,00:07,00:09,00:24,0,15,2,18,0,0,On Time/Early,0,Night (22-05),1,0,Wednesday,2,December,12,2025,0,52,39.2,Medium Risk,6.1,56.3
3819,12137,GJUT,CSMT_FZR,2025-12-24,12137),Express,Mumbai Csmt,Firozpur Cant,54,Mumbai Csmt to Firozpur Cant,Gangsar Jaito,51,0,0,1,00:22,00:23,00:24,00:23,1,0,2,20,0,0,Slight (1-10 min),0,Night (22-05),1,0,Wednesday,2,December,12,2025,0,52,39.2,Medium Risk,6.1,56.3
3820,12137,KKP,CSMT_FZR,2025-12-24,12137),Express,Mumbai Csmt,Firozpur Cant,54,Mumbai Csmt to Firozpur Cant,Kot Kapura,52,0,0,0,00:38,00:38,00:40,00:54,0,14,2,0,0,0,On Time/Early,0,Night (22-05),1,0,Wednesday,2,December,12,2025,0,52,39.2,Medium Risk,6.1,56.3
3821,12137,FDK,CSMT_FZR,2025-12-24,12137),Express,Mumbai Csmt,Firozpur Cant,54,Mumbai Csmt to Firozpur Cant,Faridkot,53,0,0,1,00:55,01:00,00:57,00:56,5,0,2,6,0,0,Slight (1-10 min),0,Night (22-05),1,0,Wednesday,2,December,12,2025,0,52,39.2,Medium Risk,6.1,56.3
3822,12137,FZR,CSMT_FZR,2025-12-24,12137),Express,Mumbai Csmt,Firozpur Cant,54,Mumbai Csmt to Firozpur Cant,Firozpur Cant,54,0,0,0,00:10,02:21,,,131,0,0,133,1,1,Severe (60+ min),0,Night (22-05),1,0,Wednesday,2,December,12,2025,0,52,39.2,Medium Risk,6.1,56.3
3823,12138,FZR,FZR_CSMT,2025-12-30,12138),Express,Firozpur Cant,Mumbai Csmt,52,Firozpur Cant to Mumbai Csmt,Firozpur Cant,1,0,0,0,,,21:55,21:56,0,1,0,3,0,0,On Time/Early,21,Evening Peak (17-21),0,0,Tuesday,1,December,12,2025,0,1,39.4,Medium Risk,6.1,55.8
3824,12138,FDK,FZR_CSMT,2025-12-30,12138),Express,Firozpur Cant,Mumbai Csmt,52,Firozpur Cant to Mumbai Csmt,Faridkot,2,0,0,1,22:21,00:09,22:23,22:38,108,15,2,112,1,1,Severe (60+ min),22,Night (22-05),1,0,Tuesday,1,December,12,2025,0,1,39.4,Medium Risk,6.1,55.8
3825,12138,KKP,FZR_CSMT,2025-12-30,12138),Express,Firozpur Cant,Mumbai Csmt,52,Firozpur Cant to Mumbai Csmt,Kot Kapura,3,0,0,0,22:37,00:17,22:39,22:42,100,3,2,105,1,1,Severe (60+ min),22,Night (22-05),1,0,Tuesday,1,December,12,2025,0,1,39.4,Medium Risk,6.1,55.8
3826,12138,GJUT,FZR_CSMT,2025-12-30,12138),Express,Firozpur Cant,Mumbai Csmt,52,Firozpur Cant to Mumbai Csmt,Gangsar Jaito,4,0,0,1,22:53,22:49,22:55,22:55,0,0,2,6,0,0,On Time/Early,22,Night (22-05),1,0,Tuesday,1,December,12,2025,0,1,39.4,Medium Risk,6.1,55.8
3827,12138,GNA,FZR_CSMT,2025-12-30,12138),Express,Firozpur Cant,Mumbai Csmt,52,Firozpur Cant to Mumbai Csmt,Goneana Bhai Jagta,5,0,0,0,23:10,23:19,23:12,23:31,9,19,2,16,0,0,Slight (1-10 min),23,Night (22-05),1,0,Tuesday,1,December,12,2025,0,1,39.4,Medium Risk,6.1,55.8
3828,12138,BTI,FZR_CSMT,2025-12-30,12138),Express,Firozpur Cant,Mumbai Csmt,52,Firozpur Cant to Mumbai Csmt,Bathinda Jn,6,1,0,1,23:45,00:04,23:55,00:09,19,14,10,27,1,0,Moderate (11-30 min),23,Night (22-05),1,0,Tuesday,1,December,12,2025,0,1,39.4,Medium Risk,6.1,55.8
3829,12138,MAUR,FZR_CSMT,2025-12-30,12138),Express,Firozpur Cant,Mumbai Csmt,52,Firozpur Cant to Mumbai Csmt,Maur,7,0,0,0,00:19,00:18,00:21,02:24,0,123,2,9,0,0,On Time/Early,0,Night (22-05),1,0,Tuesday,1,December,12,2025,0,1,39.4,Medium Risk,6.1,55.8
3830,12138,MSZ,FZR_CSMT,2025-12-30,12138),Express,Firozpur Cant,Mumbai Csmt,52,Firozpur Cant to Mumbai Csmt,Mansa,8,0,0,0,00:35,00:41,00:37,02:24,6,107,2,16,0,0,Slight (1-10 min),0,Night (22-05),1,0,Tuesday,1,December,12,2025,0,1,39.4,Medium Risk,6.1,55.8
3831,12138,BLZ,FZR_CSMT,2025-12-30,12138),Express,Firozpur Cant,Mumbai Csmt,52,Firozpur Cant to Mumbai Csmt,Budhlada,9,0,0,1,00:50,02:46,00:52,00:49,116,0,2,127,1,1,Severe (60+ min),0,Night (22-05),1,0,Tuesday,1,December,12,2025,0,1,39.4,Medium Risk,6.1,55.8
3832,12138,BRZ,FZR_CSMT,2025-12-30,12138),Express,Firozpur Cant,Mumbai Csmt,52,Firozpur Cant to Mumbai Csmt,Bareta,10,0,0,1,00:04,00:18,00:06,00:20,14,14,2,26,1,0,Moderate (11-30 min),0,Night (22-05),1,0,Tuesday,1,December,12,2025,0,1,39.4,Medium Risk,6.1,55.8
3833,12138,JHL,FZR_CSMT,2025-12-30,12138),Express,Firozpur Cant,Mumbai Csmt,52,Firozpur Cant to Mumbai Csmt,Jakhal Jn,11,1,0,0,00:24,00:27,00:26,01:16,3,50,2,16,0,0,Slight (1-10 min),0,Night (22-05),1,0,Tuesday,1,December,12,2025,0,1,39.4,Medium Risk,6.1,55.8
3834,12138,TUN,FZR_CSMT,2025-12-30,12138),Express,Firozpur Cant,Mumbai Csmt,52,Firozpur Cant to Mumbai Csmt,Tohana,12,0,0,0,00:37,01:02,00:39,00:53,25,14,2,39,1,0,Moderate (11-30 min),0,Night (22-05),1,0,Tuesday,1,December,12,2025,0,1,39.4,Medium Risk,6.1,55.8
3835,12138,NRW,FZR_CSMT,2025-12-30,12138),Express,Firozpur Cant,Mumbai Csmt,52,Firozpur Cant to Mumbai Csmt,Narwana Jn,13,1,0,0,00:58,01:07,00:00,00:01,9,1,2,24,0,0,Slight (1-10 min),0,Night (22-05),1,0,Tuesday,1,December,12,2025,0,1,39.4,Medium Risk,6.1,55.8
3836,12138,JIND,FZR_CSMT,2025-12-30,12138),Express,Firozpur Cant,Mumbai Csmt,52,Firozpur Cant to Mumbai Csmt,Jind Jn,14,1,0,0,00:30,00:36,00:32,01:02,6,30,2,22,0,0,Slight (1-10 min),0,Night (22-05),1,0,Tuesday,1,December,12,2025,0,1,39.4,Medium Risk,6.1,55.8
3837,12138,ROK,FZR_CSMT,2025-12-30,12138),Express,Firozpur Cant,Mumbai Csmt,52,Firozpur Cant to Mumbai Csmt,Rohtak Jn,15,1,0,0,00:15,00:21,00:17,00:23,6,6,2,23,0,0,Slight (1-10 min),0,Night (22-05),1,0,Tuesday,1,December,12,2025,0,1,39.4,Medium Risk,6.1,55.8
3838,12138,BGZ,FZR_CSMT,2025-12-30,12138),Express,Firozpur Cant,Mumbai Csmt,52,Firozpur Cant to Mumbai Csmt,Bahadurgarh,16,0,0,1,00:45,00:43,00:47,01:02,0,15,2,18,0,0,On Time/Early,0,Night (22-05),1,0,Tuesday,1,December,12,2025,0,1,39.4,Medium Risk,6.1,55.8
3839,12138,SSB,FZR_CSMT,2025-12-30,12138),Express,Firozpur Cant,Mumbai Csmt,52,Firozpur Cant to Mumbai Csmt,Shakurbasti,17,0,0,1,00:18,03:08,00:20,00:17,170,0,2,189,1,1,Severe (60+ min),0,Night (22-05),1,0,Tuesday,1,December,12,2025,0,1,39.4,Medium Risk,6.1,55.8
3840,12138,DKZ,FZR_CSMT,2025-12-30,12138),Express,Firozpur Cant,Mumbai Csmt,52,Firozpur Cant to Mumbai Csmt,Delhi Kishanganj,18,0,0,0,00:32,00:50,00:34,00:38,18,4,2,18,1,0,Moderate (11-30 min),0,Night (22-05),1,0,Tuesday,1,December,12,2025,0,1,39.4,Medium Risk,6.1,55.8
3841,12138,NDLS,FZR_CSMT,2025-12-30,12138),Express,Firozpur Cant,Mumbai Csmt,52,Firozpur Cant to Mumbai Csmt,New Delhi,19,0,0,0,00:55,00:53,00:10,00:10,0,0,15,1,0,0,On Time/Early,0,Night (22-05),1,0,Tuesday,1,December,12,2025,0,1,39.4,Medium Risk,6.1,55.8
3842,12138,FDB,FZR_CSMT,2025-12-30,12138),Express,Firozpur Cant,Mumbai Csmt,52,Firozpur Cant to Mumbai Csmt,Faridabad,20,0,0,1,00:40,00:40,00:42,00:49,0,7,2,2,0,0,On Time/Early,0,Night (22-05),1,0,Tuesday,1,December,12,2025,0,1,39.4,Medium Risk,6.1,55.8
3843,12138,KSV,FZR_CSMT,2025-12-30,12138),Express,Firozpur Cant,Mumbai Csmt,52,Firozpur Cant to Mumbai Csmt,Kosi Kalan,21,0,0,1,00:28,02:34,00:30,01:11,126,41,2,129,1,1,Severe (60+ min),0,Night (22-05),1,0,Tuesday,1,December,12,2025,0,1,39.4,Medium Risk,6.1,55.8
3844,12138,MTJ,FZR_CSMT,2025-12-30,12138),Express,Firozpur Cant,Mumbai Csmt,52,Firozpur Cant to Mumbai Csmt,Mathura Jn,22,1,0,0,00:23,00:25,00:28,00:41,2,13,5,6,0,0,Slight (1-10 min),0,Night (22-05),1,0,Tuesday,1,December,12,2025,0,1,39.4,Medium Risk,6.1,55.8
3845,12138,RKM,FZR_CSMT,2025-12-30,12138),Express,Firozpur Cant,Mumbai Csmt,52,Firozpur Cant to Mumbai Csmt,Raja Ki Mandi,23,0,0,1,00:50,01:26,00:52,00:55,36,3,2,41,1,1,Significant (31-60 min),0,Night (22-05),1,0,Tuesday,1,December,12,2025,0,1,39.4,Medium Risk,6.1,55.8
3846,12138,AGC,FZR_CSMT,2025-12-30,12138),Express,Firozpur Cant,Mumbai Csmt,52,Firozpur Cant to Mumbai Csmt,Agra Cantt,24,0,0,0,00:10,00:10,00:15,00:28,0,13,5,6,0,0,On Time/Early,0,Night (22-05),1,0,Tuesday,1,December,12,2025,0,1,39.4,Medium Risk,6.1,55.8
3847,12138,DHO,FZR_CSMT,2025-12-30,12138),Express,Firozpur Cant,Mumbai Csmt,52,Firozpur Cant to Mumbai Csmt,Dholpur Jn,25,1,0,1,00:15,01:26,00:17,00:32,71,15,2,78,1,1,Severe (60+ min),0,Night (22-05),1,0,Tuesday,1,December,12,2025,0,1,39.4,Medium Risk,6.1,55.8
3848,12138,MRA,FZR_CSMT,2025-12-30,12138),Express,Firozpur Cant,Mumbai Csmt,52,Firozpur Cant to Mumbai Csmt,Morena,26,0,0,0,00:51,03:38,00:53,00:50,167,0,2,175,1,1,Severe (60+ min),0,Night (22-05),1,0,Tuesday,1,December,12,2025,0,1,39.4,Medium Risk,6.1,55.8
3849,12138,GWL,FZR_CSMT,2025-12-30,12138),Express,Firozpur Cant,Mumbai Csmt,52,Firozpur Cant to Mumbai Csmt,Gwalior Jn,27,1,0,0,00:19,00:30,00:21,00:27,11,6,2,20,1,0,Moderate (11-30 min),0,Night (22-05),1,0,Tuesday,1,December,12,2025,0,1,39.4,Medium Risk,6.1,55.8
3850,12138,DBA,FZR_CSMT,2025-12-30,12138),Express,Firozpur Cant,Mumbai Csmt,52,Firozpur Cant to Mumbai Csmt,Dabra,28,0,0,0,00:56,01:09,00:58,01:08,13,10,2,23,1,0,Moderate (11-30 min),0,Night (22-05),1,0,Tuesday,1,December,12,2025,0,1,39.4,Medium Risk,6.1,55.8
3851,12138,DAA,FZR_CSMT,2025-12-30,12138),Express,Firozpur Cant,Mumbai Csmt,52,Firozpur Cant to Mumbai Csmt,Datia,29,0,0,1,00:20,00:18,00:22,00:21,0,0,2,11,0,0,On Time/Early,0,Night (22-05),1,0,Tuesday,1,December,12,2025,0,1,39.4,Medium Risk,6.1,55.8
3852,12138,VGLJ,FZR_CSMT,2025-12-30,12138),Express,Firozpur Cant,Mumbai Csmt,52,Firozpur Cant to Mumbai Csmt,Veerangana Laxmibai Jhansi,30,0,0,0,00:15,03:15,00:23,01:12,180,49,8,192,1,1,Severe (60+ min),0,Night (22-05),1,0,Tuesday,1,December,12,2025,0,1,39.4,Medium Risk,6.1,55.8
3853,12138,BAB,FZR_CSMT,2025-12-30,12138),Express,Firozpur Cant,Mumbai Csmt,52,Firozpur Cant to Mumbai Csmt,Babina,31,0,0,0,00:46,00:44,00:48,00:44,0,0,2,13,0,0,On Time/Early,0,Night (22-05),1,0,Tuesday,1,December,12,2025,0,1,39.4,Medium Risk,6.1,55.8
3854,12138,LAR,FZR_CSMT,2025-12-30,12138),Express,Firozpur Cant,Mumbai Csmt,52,Firozpur Cant to Mumbai Csmt,Lalitpur,32,0,0,0,00:25,00:33,00:27,00:34,8,7,2,22,0,0,Slight (1-10 min),0,Night (22-05),1,0,Tuesday,1,December,12,2025,0,1,39.4,Medium Risk,6.1,55.8
3855,12138,BINA,FZR_CSMT,2025-12-30,12138),Express,Firozpur Cant,Mumbai Csmt,52,Firozpur Cant to Mumbai Csmt,Bina Jn,33,1,0,0,00:35,02:22,00:40,00:51,107,11,5,122,1,1,Severe (60+ min),0,Night (22-05),1,0,Tuesday,1,December,12,2025,0,1,39.4,Medium Risk,6.1,55.8
3856,12138,BAQ,FZR_CSMT,2025-12-30,12138),Express,Firozpur Cant,Mumbai Csmt,52,Firozpur Cant to Mumbai Csmt,Ganj Basoda,34,0,0,1,00:12,00:13,00:14,00:11,1,0,2,17,0,0,Slight (1-10 min),0,Night (22-05),1,0,Tuesday,1,December,12,2025,0,1,39.4,Medium Risk,6.1,55.8
3857,12138,BHS,FZR_CSMT,2025-12-30,12138),Express,Firozpur Cant,Mumbai Csmt,52,Firozpur Cant to Mumbai Csmt,Vidisha,35,0,0,0,00:38,00:58,00:40,00:36,20,0,2,37,1,0,Moderate (11-30 min),0,Night (22-05),1,0,Tuesday,1,December,12,2025,0,1,39.4,Medium Risk,6.1,55.8
3858,12138,BPL,FZR_CSMT,2025-12-30,12138),Express,Firozpur Cant,Mumbai Csmt,52,Firozpur Cant to Mumbai Csmt,Bhopal Jn,36,1,0,0,00:35,00:33,00:40,00:57,0,17,5,18,0,0,On Time/Early,0,Night (22-05),1,0,Tuesday,1,December,12,2025,0,1,39.4,Medium Risk,6.1,55.8
3859,12138,RKMP,FZR_CSMT,2025-12-30,12138),Express,Firozpur Cant,Mumbai Csmt,52,Firozpur Cant to Mumbai Csmt,Rani Kamlapati,37,0,0,0,00:53,00:56,00:55,01:00,3,5,2,22,0,0,Slight (1-10 min),0,Night (22-05),1,0,Tuesday,1,December,12,2025,0,1,39.4,Medium Risk,6.1,55.8
3860,12138,NDPM,FZR_CSMT,2025-12-30,12138),Express,Firozpur Cant,Mumbai Csmt,52,Firozpur Cant to Mumbai Csmt,Narmadapuram,38,0,0,1,00:58,01:20,00:00,01:57,22,117,2,22,1,0,Moderate (11-30 min),0,Night (22-05),1,0,Tuesday,1,December,12,2025,0,1,39.4,Medium Risk,6.1,55.8
3861,12138,ET,FZR_CSMT,2025-12-30,12138),Express,Firozpur Cant,Mumbai Csmt,52,Firozpur Cant to Mumbai Csmt,Itarsi Jn,39,1,0,0,00:35,02:11,00:45,00:44,96,0,10,97,1,1,Severe (60+ min),0,Night (22-05),1,0,Tuesday,1,December,12,2025,0,1,39.4,Medium Risk,6.1,55.8
3862,12138,BPF,FZR_CSMT,2025-12-30,12138),Express,Firozpur Cant,Mumbai Csmt,52,Firozpur Cant to Mumbai Csmt,Banapura,40,0,0,0,00:08,00:26,00:10,00:07,18,0,2,20,1,0,Moderate (11-30 min),0,Night (22-05),1,0,Tuesday,1,December,12,2025,0,1,39.4,Medium Risk,6.1,55.8
3863,12138,HD,FZR_CSMT,2025-12-30,12138),Express,Firozpur Cant,Mumbai Csmt,52,Firozpur Cant to Mumbai Csmt,Harda,41,0,0,1,00:36,03:02,00:38,00:43,146,5,2,149,1,1,Severe (60+ min),0,Night (22-05),1,0,Tuesday,1,December,12,2025,0,1,39.4,Medium Risk,6.1,55.8
3864,12138,KKN,FZR_CSMT,2025-12-30,12138),Express,Firozpur Cant,Mumbai Csmt,52,Firozpur Cant to Mumbai Csmt,Khirkiya,42,0,0,0,00:58,01:01,00:00,00:02,3,2,2,7,0,0,Slight (1-10 min),0,Night (22-05),1,0,Tuesday,1,December,12,2025,0,1,39.4,Medium Risk,6.1,55.8
3865,12138,KNW,FZR_CSMT,2025-12-30,12138),Express,Firozpur Cant,Mumbai Csmt,52,Firozpur Cant to Mumbai Csmt,Khandwa,43,0,0,0,00:37,02:04,00:40,00:54,87,14,3,92,1,1,Severe (60+ min),0,Night (22-05),1,0,Tuesday,1,December,12,2025,0,1,39.4,Medium Risk,6.1,55.8
3866,12138,BAU,FZR_CSMT,2025-12-30,12138),Express,Firozpur Cant,Mumbai Csmt,52,Firozpur Cant to Mumbai Csmt,Burhanpur,44,0,0,1,00:28,01:24,00:30,03:06,56,156,2,62,1,1,Significant (31-60 min),0,Night (22-05),1,0,Tuesday,1,December,12,2025,0,1,39.4,Medium Risk,6.1,55.8
3867,12138,BSL,FZR_CSMT,2025-12-30,12138),Express,Firozpur Cant,Mumbai Csmt,52,Firozpur Cant to Mumbai Csmt,Bhusaval Jn,45,1,0,1,00:25,00:42,00:30,00:30,17,0,5,24,1,0,Moderate (11-30 min),0,Night (22-05),1,0,Tuesday,1,December,12,2025,0,1,39.4,Medium Risk,6.1,55.8
3868,12138,JL,FZR_CSMT,2025-12-30,12138),Express,Firozpur Cant,Mumbai Csmt,52,Firozpur Cant to Mumbai Csmt,Jalgaon Jn,46,1,0,1,00:01,00:31,00:03,00:13,30,10,2,38,1,0,Moderate (11-30 min),0,Night (22-05),1,0,Tuesday,1,December,12,2025,0,1,39.4,Medium Risk,6.1,55.8
3869,12138,CSN,FZR_CSMT,2025-12-30,12138),Express,Firozpur Cant,Mumbai Csmt,52,Firozpur Cant to Mumbai Csmt,Chalisgaon Jn,47,1,0,0,00:00,03:00,00:02,00:01,180,0,2,189,1,1,Severe (60+ min),0,Night (22-05),1,0,Tuesday,1,December,12,2025,0,1,39.4,Medium Risk,6.1,55.8
